Longitude,Latitude,Pixel,Scan
32.2093217,-69.6681161,2200,75100
32.2118491,-69.6681473,2300,75100
32.2143767,-69.6681784,2400,75100
32.2169044,-69.6682096,2500,75100
32.2194324,-69.6682407,2600,75100
32.2219604,-69.6682717,2700,75100
32.2244887,-69.6683028,2800,75100
32.2270171,-69.6683338,2900,75100
32.2295457,-69.6683647,3000,75100
32.2320745,-69.6683957,3100,75100
32.2346034,-69.6684266,3200,75100
32.2371325,-69.6684575,3300,75100
32.2396617,-69.6684883,3400,75100
32.2421912,-69.6685191,3500,75100
32.2447208,-69.6685499,3600,75100
32.2472505,-69.6685806,3700,75100
32.2497805,-69.6686113,3800,75100
32.2523106,-69.668642,3900,75100
32.2548409,-69.6686727,4000,75100
32.2573713,-69.6687033,4100,75100
32.2599019,-69.6687339,4200,75100
32.2624327,-69.6687644,4300,75100
32.2649636,-69.668795,4400,75100
32.2674948,-69.6688255,4500,75100
32.2700261,-69.6688559,4600,75100
32.2725575,-69.6688863,4700,75100
32.2750891,-69.6689167,4800,75100
32.2776209,-69.6689471,4900,75100
32.2801529,-69.6689774,5000,75100
32.282685,-69.6690077,5100,75100
32.2852173,-69.669038,5200,75100
32.2877498,-69.6690682,5300,75100
32.2902825,-69.6690984,5400,75100
32.2928153,-69.6691286,5500,75100
32.2953482,-69.6691587,5600,75100
32.2978814,-69.6691888,5700,75100
32.3004147,-69.6692189,5800,75100
32.3029482,-69.669249,5900,75100
32.3054819,-69.669279,6000,75100
32.3080157,-69.669309,6100,75100
32.3105497,-69.6693389,6200,75100
32.3130839,-69.6693688,6300,75100
32.3156182,-69.6693987,6400,75100
32.3181527,-69.6694285,6500,75100
32.3206874,-69.6694584,6600,75100
32.3232222,-69.6694881,6700,75100
32.3257573,-69.6695179,6800,75100
32.3282925,-69.6695476,6900,75100
32.3308278,-69.6695773,7000,75100
32.3333633,-69.669607,7100,75100
32.335899,-69.6696366,7200,75100
32.3384349,-69.6696662,7300,75100
32.3409709,-69.6696957,7400,75100
32.3435072,-69.6697253,7500,75100
32.3460435,-69.6697548,7600,75100
32.3485801,-69.6697842,7700,75100
32.3511168,-69.6698136,7800,75100
32.3536537,-69.669843,7900,75100
32.3561908,-69.6698724,8000,75100
32.358728,-69.6699017,8100,75100
32.3612654,-69.669931,8200,75100
32.363803,-69.6699603,8300,75100
32.3663407,-69.6699896,8400,75100
32.3688786,-69.6700188,8500,75100
32.3714167,-69.6700479,8600,75100
32.373955,-69.6700771,8700,75100
32.3764934,-69.6701062,8800,75100
32.379032,-69.6701353,8900,75100
32.3815708,-69.6701643,9000,75100
32.3841097,-69.6701933,9100,75100
32.3866488,-69.6702223,9200,75100
32.3891881,-69.6702512,9300,75100
32.3917275,-69.6702801,9400,75100
32.3942672,-69.670309,9500,75100
32.396807,-69.6703379,9600,75100
32.3993469,-69.6703667,9700,75100
32.4018871,-69.6703955,9800,75100
32.4044274,-69.6704242,9900,75100
32.4069678,-69.6704529,10000,75100
32.4095085,-69.6704816,10100,75100
32.4120493,-69.6705103,10200,75100
32.4145903,-69.6705389,10300,75100
32.4171315,-69.6705675,10400,75100
32.4196728,-69.6705961,10500,75100
32.4222143,-69.6706246,10600,75100
32.424756,-69.6706531,10700,75100
32.4272978,-69.6706815,10800,75100
32.4298399,-69.67071,10900,75100
32.4323821,-69.6707384,11000,75100
32.4349244,-69.6707667,11100,75100
32.437467,-69.6707951,11200,75100
32.4400097,-69.6708233,11300,75100
32.4425525,-69.6708516,11400,75100
32.4450956,-69.6708798,11500,75100
32.4476388,-69.670908,11600,75100
32.4501822,-69.6709362,11700,75100
32.4527258,-69.6709644,11800,75100
32.4552695,-69.6709925,11900,75100
32.457788,-69.6710202,11999,75100
32.1536754,-69.6683054,0,75200
32.1561992,-69.6683373,100,75200
32.1587232,-69.6683691,200,75200
32.1612473,-69.668401,300,75200
32.1637717,-69.6684328,400,75200
32.1662961,-69.6684645,500,75200
32.1688208,-69.6684963,600,75200
32.1713456,-69.668528,700,75200
32.1738706,-69.6685596,800,75200
32.1763958,-69.6685913,900,75200
32.1789211,-69.6686229,1000,75200
32.1814466,-69.6686545,1100,75200
32.1839722,-69.668686,1200,75200
32.1864981,-69.6687175,1300,75200
32.1890241,-69.668749,1400,75200
32.1915502,-69.6687805,1500,75200
32.1940766,-69.6688119,1600,75200
32.1966031,-69.6688433,1700,75200
32.1991297,-69.6688746,1800,75200
32.2016566,-69.668906,1900,75200
32.2041836,-69.6689372,2000,75200
32.2067107,-69.6689685,2100,75200
32.2092381,-69.6689997,2200,75200
32.2117656,-69.6690309,2300,75200
32.2142933,-69.6690621,2400,75200
32.2168211,-69.6690932,2500,75200
32.2193491,-69.6691243,2600,75200
32.2218773,-69.6691554,2700,75200
32.2244057,-69.6691864,2800,75200
32.2269342,-69.6692174,2900,75200
32.2294629,-69.6692484,3000,75200
32.2319917,-69.6692793,3100,75200
32.2345207,-69.6693102,3200,75200
32.2370499,-69.6693411,3300,75200
32.2395793,-69.669372,3400,75200
32.2421088,-69.6694028,3500,75200
32.2446385,-69.6694336,3600,75200
32.2471684,-69.6694643,3700,75200
32.2496984,-69.669495,3800,75200
32.2522286,-69.6695257,3900,75200
32.254759,-69.6695564,4000,75200
32.2572895,-69.669587,4100,75200
32.2598203,-69.6696176,4200,75200
32.2623511,-69.6696481,4300,75200
32.2648822,-69.6696786,4400,75200
32.2674134,-69.6697091,4500,75200
32.2699448,-69.6697396,4600,75200
32.2724763,-69.66977,4700,75200
32.2750081,-69.6698004,4800,75200
32.27754,-69.6698308,4900,75200
32.280072,-69.6698611,5000,75200
32.2826043,-69.6698914,5100,75200
32.2851367,-69.6699217,5200,75200
32.2876692,-69.6699519,5300,75200
32.290202,-69.6699821,5400,75200
32.2927349,-69.6700123,5500,75200
32.295268,-69.6700424,5600,75200
32.2978012,-69.6700725,5700,75200
32.3003346,-69.6701026,5800,75200
32.3028682,-69.6701327,5900,75200
32.305402,-69.6701627,6000,75200
32.3079359,-69.6701926,6100,75200
32.31047,-69.6702226,6200,75200
32.3130043,-69.6702525,6300,75200
32.3155387,-69.6702824,6400,75200
32.3180733,-69.6703122,6500,75200
32.3206081,-69.6703421,6600,75200
32.323143,-69.6703718,6700,75200
32.3256781,-69.6704016,6800,75200
32.3282134,-69.6704313,6900,75200
32.3307489,-69.670461,7000,75200
32.3332845,-69.6704907,7100,75200
32.3358203,-69.6705203,7200,75200
32.3383563,-69.6705499,7300,75200
32.3408924,-69.6705794,7400,75200
32.3434287,-69.670609,7500,75200
32.3459652,-69.6706385,7600,75200
32.3485018,-69.6706679,7700,75200
32.3510387,-69.6706974,7800,75200
32.3535757,-69.6707268,7900,75200
32.3561128,-69.6707561,8000,75200
32.3586501,-69.6707855,8100,75200
32.3611876,-69.6708148,8200,75200
32.3637253,-69.670844,8300,75200
32.3662632,-69.6708733,8400,75200
32.3688012,-69.6709025,8500,75200
32.3713394,-69.6709316,8600,75200
32.3738777,-69.6709608,8700,75200
32.3764162,-69.6709899,8800,75200
32.3789549,-69.671019,8900,75200
32.3814938,-69.671048,9000,75200
32.3840328,-69.671077,9100,75200
32.386572,-69.671106,9200,75200
32.3891114,-69.6711349,9300,75200
32.391651,-69.6711639,9400,75200
32.3941907,-69.6711927,9500,75200
32.3967306,-69.6712216,9600,75200
32.3992706,-69.6712504,9700,75200
32.4018109,-69.6712792,9800,75200
32.4043513,-69.6713079,9900,75200
32.4068919,-69.6713367,10000,75200
32.4094326,-69.6713654,10100,75200
32.4119735,-69.671394,10200,75200
32.4145146,-69.6714226,10300,75200
32.4170559,-69.6714512,10400,75200
32.4195973,-69.6714798,10500,75200
32.4221389,-69.6715083,10600,75200
32.4246807,-69.6715368,10700,75200
32.4272226,-69.6715653,10800,75200
32.4297648,-69.6715937,10900,75200
32.4323071,-69.6716221,11000,75200
32.4348495,-69.6716504,11100,75200
32.4373921,-69.6716788,11200,75200
32.439935,-69.6717071,11300,75200
32.4424779,-69.6717353,11400,75200
32.4450211,-69.6717636,11500,75200
32.4475644,-69.6717918,11600,75200
32.4501079,-69.6718199,11700,75200
32.4526516,-69.6718481,11800,75200
32.4551954,-69.6718762,11900,75200
32.457714,-69.671904,11999,75200
32.1535896,-69.669189,0,75300
32.1561135,-69.6692209,100,75300
32.1586376,-69.6692528,200,75300
32.1611618,-69.6692846,300,75300
32.1636863,-69.6693164,400,75300
32.1662108,-69.6693482,500,75300
32.1687356,-69.6693799,600,75300
32.1712605,-69.6694116,700,75300
32.1737856,-69.6694433,800,75300
32.1763109,-69.669475,900,75300
32.1788363,-69.6695066,1000,75300
32.1813619,-69.6695381,1100,75300
32.1838876,-69.6695697,1200,75300
32.1864136,-69.6696012,1300,75300
32.1889397,-69.6696327,1400,75300
32.1914659,-69.6696641,1500,75300
32.1939923,-69.6696956,1600,75300
32.1965189,-69.6697269,1700,75300
32.1990457,-69.6697583,1800,75300
32.2015726,-69.6697896,1900,75300
32.2040997,-69.6698209,2000,75300
32.206627,-69.6698522,2100,75300
32.2091544,-69.6698834,2200,75300
32.2116821,-69.6699146,2300,75300
32.2142098,-69.6699458,2400,75300
32.2167378,-69.6699769,2500,75300
32.2192659,-69.670008,2600,75300
32.2217942,-69.6700391,2700,75300
32.2243226,-69.6700701,2800,75300
32.2268512,-69.6701011,2900,75300
32.22938,-69.6701321,3000,75300
32.231909,-69.670163,3100,75300
32.2344381,-69.6701939,3200,75300
32.2369674,-69.6702248,3300,75300
32.2394968,-69.6702556,3400,75300
32.2420265,-69.6702865,3500,75300
32.2445562,-69.6703172,3600,75300
32.2470862,-69.670348,3700,75300
32.2496163,-69.6703787,3800,75300
32.2521466,-69.6704094,3900,75300
32.2546771,-69.67044,4000,75300
32.2572078,-69.6704707,4100,75300
32.2597386,-69.6705013,4200,75300
32.2622695,-69.6705318,4300,75300
32.2648007,-69.6705623,4400,75300
32.267332,-69.6705928,4500,75300
32.2698635,-69.6706233,4600,75300
32.2723951,-69.6706537,4700,75300
32.274927,-69.6706841,4800,75300
32.277459,-69.6707145,4900,75300
32.2799911,-69.6707448,5000,75300
32.2825234,-69.6707751,5100,75300
32.2850559,-69.6708054,5200,75300
32.2875886,-69.6708356,5300,75300
32.2901215,-69.6708658,5400,75300
32.2926545,-69.670896,5500,75300
32.2951876,-69.6709261,5600,75300
32.297721,-69.6709562,5700,75300
32.3002545,-69.6709863,5800,75300
32.3027882,-69.6710164,5900,75300
32.305322,-69.6710464,6000,75300
32.3078561,-69.6710763,6100,75300
32.3103903,-69.6711063,6200,75300
32.3129246,-69.6711362,6300,75300
32.3154592,-69.6711661,6400,75300
32.3179939,-69.6711959,6500,75300
32.3205287,-69.6712258,6600,75300
32.3230638,-69.6712555,6700,75300
32.325599,-69.6712853,6800,75300
32.3281344,-69.671315,6900,75300
32.3306699,-69.6713447,7000,75300
32.3332057,-69.6713744,7100,75300
32.3357416,-69.671404,7200,75300
32.3382776,-69.6714336,7300,75300
32.3408139,-69.6714631,7400,75300
32.3433503,-69.6714927,7500,75300
32.3458868,-69.6715222,7600,75300
32.3484236,-69.6715516,7700,75300
32.3509605,-69.6715811,7800,75300
32.3534976,-69.6716105,7900,75300
32.3560348,-69.6716398,8000,75300
32.3585723,-69.6716692,8100,75300
32.3611099,-69.6716985,8200,75300
32.3636476,-69.6717277,8300,75300
32.3661856,-69.671757,8400,75300
32.3687237,-69.6717862,8500,75300
32.371262,-69.6718154,8600,75300
32.3738004,-69.6718445,8700,75300
32.376339,-69.6718736,8800,75300
32.3788778,-69.6719027,8900,75300
32.3814168,-69.6719317,9000,75300
32.3839559,-69.6719607,9100,75300
32.3864952,-69.6719897,9200,75300
32.3890347,-69.6720187,9300,75300
32.3915744,-69.6720476,9400,75300
32.3941142,-69.6720765,9500,75300
32.3966542,-69.6721053,9600,75300
32.3991943,-69.6721341,9700,75300
32.4017347,-69.6721629,9800,75300
32.4042752,-69.6721917,9900,75300
32.4068158,-69.6722204,10000,75300
32.4093567,-69.6722491,10100,75300
32.4118977,-69.6722777,10200,75300
32.4144389,-69.6723064,10300,75300
32.4169803,-69.672335,10400,75300
32.4195218,-69.6723635,10500,75300
32.4220635,-69.672392,10600,75300
32.4246054,-69.6724205,10700,75300
32.4271474,-69.672449,10800,75300
32.4296896,-69.6724774,10900,75300
32.432232,-69.6725058,11000,75300
32.4347746,-69.6725342,11100,75300
32.4373173,-69.6725625,11200,75300
32.4398602,-69.6725908,11300,75300
32.4424033,-69.6726191,11400,75300
32.4449465,-69.6726473,11500,75300
32.44749,-69.6726755,11600,75300
32.4500336,-69.6727037,11700,75300
32.4525773,-69.6727318,11800,75300
32.4551213,-69.6727599,11900,75300
32.4576399,-69.6727877,11999,75300
32.1535038,-69.6700727,0,75400
32.1560278,-69.6701046,100,75400
32.158552,-69.6701365,200,75400
32.1610763,-69.6701683,300,75400
32.1636008,-69.6702001,400,75400
32.1661255,-69.6702319,500,75400
32.1686504,-69.6702636,600,75400
32.1711754,-69.6702953,700,75400
32.1737006,-69.670327,800,75400
32.1762259,-69.6703586,900,75400
32.1787514,-69.6703902,1000,75400
32.1812771,-69.6704218,1100,75400
32.183803,-69.6704534,1200,75400
32.186329,-69.6704849,1300,75400
32.1888552,-69.6705164,1400,75400
32.1913816,-69.6705478,1500,75400
32.1939081,-69.6705792,1600,75400
32.1964348,-69.6706106,1700,75400
32.1989616,-69.670642,1800,75400
32.2014887,-69.6706733,1900,75400
32.2040159,-69.6707046,2000,75400
32.2065432,-69.6707359,2100,75400
32.2090708,-69.6707671,2200,75400
32.2115985,-69.6707983,2300,75400
32.2141263,-69.6708294,2400,75400
32.2166544,-69.6708606,2500,75400
32.2191826,-69.6708917,2600,75400
32.221711,-69.6709228,2700,75400
32.2242395,-69.6709538,2800,75400
32.2267682,-69.6709848,2900,75400
32.2292971,-69.6710158,3000,75400
32.2318262,-69.6710467,3100,75400
32.2343554,-69.6710776,3200,75400
32.2368848,-69.6711085,3300,75400
32.2394143,-69.6711393,3400,75400
32.241944,-69.6711702,3500,75400
32.2444739,-69.6712009,3600,75400
32.247004,-69.6712317,3700,75400
32.2495342,-69.6712624,3800,75400
32.2520646,-69.6712931,3900,75400
32.2545952,-69.6713237,4000,75400
32.2571259,-69.6713544,4100,75400
32.2596568,-69.671385,4200,75400
32.2621879,-69.6714155,4300,75400
32.2647192,-69.671446,4400,75400
32.2672506,-69.6714765,4500,75400
32.2697822,-69.671507,4600,75400
32.2723139,-69.6715374,4700,75400
32.2748458,-69.6715678,4800,75400
32.2773779,-69.6715982,4900,75400
32.2799102,-69.6716285,5000,75400
32.2824426,-69.6716588,5100,75400
32.2849752,-69.6716891,5200,75400
32.287508,-69.6717193,5300,75400
32.2900409,-69.6717495,5400,75400
32.292574,-69.6717797,5500,75400
32.2951073,-69.6718098,5600,75400
32.2976407,-69.6718399,5700,75400
32.3001743,-69.67187,5800,75400
32.3027081,-69.6719001,5900,75400
32.3052421,-69.6719301,6000,75400
32.3077762,-69.6719601,6100,75400
32.3103105,-69.67199,6200,75400
32.312845,-69.6720199,6300,75400
32.3153796,-69.6720498,6400,75400
32.3179144,-69.6720797,6500,75400
32.3204494,-69.6721095,6600,75400
32.3229845,-69.6721393,6700,75400
32.3255198,-69.672169,6800,75400
32.3280553,-69.6721987,6900,75400
32.330591,-69.6722284,7000,75400
32.3331268,-69.6722581,7100,75400
32.3356628,-69.6722877,7200,75400
32.3381989,-69.6723173,7300,75400
32.3407353,-69.6723469,7400,75400
32.3432718,-69.6723764,7500,75400
32.3458084,-69.6724059,7600,75400
32.3483453,-69.6724354,7700,75400
32.3508823,-69.6724648,7800,75400
32.3534195,-69.6724942,7900,75400
32.3559568,-69.6725236,8000,75400
32.3584944,-69.6725529,8100,75400
32.3610321,-69.6725822,8200,75400
32.3635699,-69.6726115,8300,75400
32.366108,-69.6726407,8400,75400
32.3686462,-69.6726699,8500,75400
32.3711846,-69.6726991,8600,75400
32.3737231,-69.6727282,8700,75400
32.3762618,-69.6727573,8800,75400
32.3788007,-69.6727864,8900,75400
32.3813398,-69.6728155,9000,75400
32.383879,-69.6728445,9100,75400
32.3864184,-69.6728735,9200,75400
32.388958,-69.6729024,9300,75400
32.3914977,-69.6729313,9400,75400
32.3940376,-69.6729602,9500,75400
32.3965777,-69.6729891,9600,75400
32.399118,-69.6730179,9700,75400
32.4016584,-69.6730467,9800,75400
32.404199,-69.6730754,9900,75400
32.4067398,-69.6731041,10000,75400
32.4092807,-69.6731328,10100,75400
32.4118219,-69.6731615,10200,75400
32.4143631,-69.6731901,10300,75400
32.4169046,-69.6732187,10400,75400
32.4194462,-69.6732473,10500,75400
32.421988,-69.6732758,10600,75400
32.42453,-69.6733043,10700,75400
32.4270722,-69.6733327,10800,75400
32.4296145,-69.6733612,10900,75400
32.432157,-69.6733896,11000,75400
32.4346996,-69.6734179,11100,75400
32.4372424,-69.6734463,11200,75400
32.4397854,-69.6734746,11300,75400
32.4423286,-69.6735028,11400,75400
32.444872,-69.6735311,11500,75400
32.4474155,-69.6735593,11600,75400
32.4499592,-69.6735874,11700,75400
32.452503,-69.6736156,11800,75400
32.4550471,-69.6736437,11900,75400
32.4575658,-69.6736715,11999,75400
32.1534181,-69.6709563,0,75500
32.1559422,-69.6709882,100,75500
32.1584665,-69.6710201,200,75500
32.160991,-69.6710519,300,75500
32.1635156,-69.6710837,400,75500
32.1660403,-69.6711155,500,75500
32.1685653,-69.6711473,600,75500
32.1710904,-69.671179,700,75500
32.1736157,-69.6712106,800,75500
32.1761411,-69.6712423,900,75500
32.1786668,-69.6712739,1000,75500
32.1811925,-69.6713055,1100,75500
32.1837185,-69.671337,1200,75500
32.1862446,-69.6713685,1300,75500
32.1887709,-69.6714,1400,75500
32.1912974,-69.6714315,1500,75500
32.193824,-69.6714629,1600,75500
32.1963508,-69.6714943,1700,75500
32.1988777,-69.6715256,1800,75500
32.2014049,-69.671557,1900,75500
32.2039322,-69.6715883,2000,75500
32.2064596,-69.6716195,2100,75500
32.2089873,-69.6716508,2200,75500
32.2115151,-69.671682,2300,75500
32.214043,-69.6717131,2400,75500
32.2165712,-69.6717443,2500,75500
32.2190995,-69.6717754,2600,75500
32.2216279,-69.6718064,2700,75500
32.2241566,-69.6718375,2800,75500
32.2266854,-69.6718685,2900,75500
32.2292144,-69.6718994,3000,75500
32.2317435,-69.6719304,3100,75500
32.2342728,-69.6719613,3200,75500
32.2368023,-69.6719922,3300,75500
32.239332,-69.672023,3400,75500
32.2418618,-69.6720538,3500,75500
32.2443918,-69.6720846,3600,75500
32.246922,-69.6721154,3700,75500
32.2494523,-69.6721461,3800,75500
32.2519828,-69.6721768,3900,75500
32.2545134,-69.6722074,4000,75500
32.2570443,-69.672238,4100,75500
32.2595753,-69.6722686,4200,75500
32.2621065,-69.6722992,4300,75500
32.2646378,-69.6723297,4400,75500
32.2671693,-69.6723602,4500,75500
32.269701,-69.6723907,4600,75500
32.2722328,-69.6724211,4700,75500
32.2747649,-69.6724515,4800,75500
32.277297,-69.6724819,4900,75500
32.2798294,-69.6725122,5000,75500
32.2823619,-69.6725425,5100,75500
32.2848946,-69.6725728,5200,75500
32.2874275,-69.672603,5300,75500
32.2899605,-69.6726332,5400,75500
32.2924937,-69.6726634,5500,75500
32.2950271,-69.6726935,5600,75500
32.2975606,-69.6727236,5700,75500
32.3000943,-69.6727537,5800,75500
32.3026282,-69.6727838,5900,75500
32.3051623,-69.6728138,6000,75500
32.3076965,-69.6728438,6100,75500
32.3102309,-69.6728737,6200,75500
32.3127655,-69.6729036,6300,75500
32.3153002,-69.6729335,6400,75500
32.3178351,-69.6729634,6500,75500
32.3203702,-69.6729932,6600,75500
32.3229054,-69.673023,6700,75500
32.3254408,-69.6730527,6800,75500
32.3279764,-69.6730824,6900,75500
32.3305121,-69.6731121,7000,75500
32.3330481,-69.6731418,7100,75500
32.3355841,-69.6731714,7200,75500
32.3381204,-69.673201,7300,75500
32.3406568,-69.6732306,7400,75500
32.3431934,-69.6732601,7500,75500
32.3457302,-69.6732896,7600,75500
32.3482671,-69.6733191,7700,75500
32.3508043,-69.6733485,7800,75500
32.3533415,-69.6733779,7900,75500
32.355879,-69.6734073,8000,75500
32.3584166,-69.6734366,8100,75500
32.3609544,-69.6734659,8200,75500
32.3634924,-69.6734952,8300,75500
32.3660305,-69.6735244,8400,75500
32.3685688,-69.6735536,8500,75500
32.3711073,-69.6735828,8600,75500
32.3736459,-69.6736119,8700,75500
32.3761848,-69.6736411,8800,75500
32.3787237,-69.6736701,8900,75500
32.3812629,-69.6736992,9000,75500
32.3838022,-69.6737282,9100,75500
32.3863417,-69.6737572,9200,75500
32.3888814,-69.6737861,9300,75500
32.3914213,-69.673815,9400,75500
32.3939613,-69.6738439,9500,75500
32.3965015,-69.6738728,9600,75500
32.3990418,-69.6739016,9700,75500
32.4015823,-69.6739304,9800,75500
32.404123,-69.6739591,9900,75500
32.4066639,-69.6739879,10000,75500
32.409205,-69.6740165,10100,75500
32.4117462,-69.6740452,10200,75500
32.4142876,-69.6740738,10300,75500
32.4168291,-69.6741024,10400,75500
32.4193708,-69.674131,10500,75500
32.4219127,-69.6741595,10600,75500
32.4244548,-69.674188,10700,75500
32.4269971,-69.6742165,10800,75500
32.4295395,-69.6742449,10900,75500
32.4320821,-69.6742733,11000,75500
32.4346248,-69.6743017,11100,75500
32.4371677,-69.67433,11200,75500
32.4397108,-69.6743583,11300,75500
32.4422541,-69.6743866,11400,75500
32.4447976,-69.6744148,11500,75500
32.4473412,-69.674443,11600,75500
32.449885,-69.6744712,11700,75500
32.4524289,-69.6744993,11800,75500
32.4549731,-69.6745274,11900,75500
32.4574919,-69.6745552,11999,75500
32.1533334,-69.6718399,0,75600
32.1558576,-69.6718718,100,75600
32.1583819,-69.6719037,200,75600
32.1609065,-69.6719355,300,75600
32.1634312,-69.6719673,400,75600
32.1659561,-69.6719991,500,75600
32.1684811,-69.6720308,600,75600
32.1710063,-69.6720625,700,75600
32.1735317,-69.6720942,800,75600
32.1760573,-69.6721258,900,75600
32.178583,-69.6721574,1000,75600
32.1811089,-69.672189,1100,75600
32.1836349,-69.6722206,1200,75600
32.1861611,-69.6722521,1300,75600
32.1886875,-69.6722836,1400,75600
32.1912141,-69.672315,1500,75600
32.1937408,-69.6723465,1600,75600
32.1962677,-69.6723778,1700,75600
32.1987947,-69.6724092,1800,75600
32.201322,-69.6724405,1900,75600
32.2038494,-69.6724718,2000,75600
32.2063769,-69.6725031,2100,75600
32.2089046,-69.6725343,2200,75600
32.2114325,-69.6725655,2300,75600
32.2139606,-69.6725967,2400,75600
32.2164888,-69.6726278,2500,75600
32.2190172,-69.6726589,2600,75600
32.2215458,-69.67269,2700,75600
32.2240746,-69.672721,2800,75600
32.2266035,-69.672752,2900,75600
32.2291325,-69.672783,3000,75600
32.2316618,-69.6728139,3100,75600
32.2341912,-69.6728449,3200,75600
32.2367208,-69.6728757,3300,75600
32.2392505,-69.6729066,3400,75600
32.2417805,-69.6729374,3500,75600
32.2443105,-69.6729682,3600,75600
32.2468408,-69.6729989,3700,75600
32.2493712,-69.6730296,3800,75600
32.2519018,-69.6730603,3900,75600
32.2544326,-69.673091,4000,75600
32.2569635,-69.6731216,4100,75600
32.2594946,-69.6731522,4200,75600
32.2620259,-69.6731828,4300,75600
32.2645573,-69.6732133,4400,75600
32.2670889,-69.6732438,4500,75600
32.2696207,-69.6732742,4600,75600
32.2721527,-69.6733047,4700,75600
32.2746848,-69.6733351,4800,75600
32.2772171,-69.6733654,4900,75600
32.2797495,-69.6733958,5000,75600
32.2822821,-69.6734261,5100,75600
32.2848149,-69.6734563,5200,75600
32.2873479,-69.6734866,5300,75600
32.289881,-69.6735168,5400,75600
32.2924143,-69.673547,5500,75600
32.2949478,-69.6735771,5600,75600
32.2974814,-69.6736072,5700,75600
32.3000152,-69.6736373,5800,75600
32.3025492,-69.6736673,5900,75600
32.3050834,-69.6736973,6000,75600
32.3076177,-69.6737273,6100,75600
32.3101522,-69.6737573,6200,75600
32.3126868,-69.6737872,6300,75600
32.3152217,-69.6738171,6400,75600
32.3177567,-69.6738469,6500,75600
32.3202918,-69.6738768,6600,75600
32.3228272,-69.6739065,6700,75600
32.3253627,-69.6739363,6800,75600
32.3278984,-69.673966,6900,75600
32.3304342,-69.6739957,7000,75600
32.3329702,-69.6740254,7100,75600
32.3355064,-69.674055,7200,75600
32.3380428,-69.6740846,7300,75600
32.3405793,-69.6741142,7400,75600
32.343116,-69.6741437,7500,75600
32.3456529,-69.6741732,7600,75600
32.3481899,-69.6742026,7700,75600
32.3507271,-69.6742321,7800,75600
32.3532645,-69.6742615,7900,75600
32.3558021,-69.6742909,8000,75600
32.3583398,-69.6743202,8100,75600
32.3608777,-69.6743495,8200,75600
32.3634157,-69.6743788,8300,75600
32.365954,-69.674408,8400,75600
32.3684924,-69.6744372,8500,75600
32.3710309,-69.6744664,8600,75600
32.3735697,-69.6744955,8700,75600
32.3761086,-69.6745246,8800,75600
32.3786477,-69.6745537,8900,75600
32.3811869,-69.6745828,9000,75600
32.3837264,-69.6746118,9100,75600
32.386266,-69.6746408,9200,75600
32.3888057,-69.6746697,9300,75600
32.3913457,-69.6746986,9400,75600
32.3938858,-69.6747275,9500,75600
32.3964261,-69.6747564,9600,75600
32.3989665,-69.6747852,9700,75600
32.4015072,-69.674814,9800,75600
32.404048,-69.6748427,9900,75600
32.4065889,-69.6748714,10000,75600
32.4091301,-69.6749001,10100,75600
32.4116714,-69.6749288,10200,75600
32.4142129,-69.6749574,10300,75600
32.4167545,-69.674986,10400,75600
32.4192963,-69.6750146,10500,75600
32.4218383,-69.6750431,10600,75600
32.4243805,-69.6750716,10700,75600
32.4269229,-69.6751001,10800,75600
32.4294654,-69.6751285,10900,75600
32.4320081,-69.6751569,11000,75600
32.4345509,-69.6751853,11100,75600
32.4370939,-69.6752136,11200,75600
32.4396371,-69.6752419,11300,75600
32.4421805,-69.6752702,11400,75600
32.444724,-69.6752984,11500,75600
32.4472678,-69.6753266,11600,75600
32.4498117,-69.6753548,11700,75600
32.4523557,-69.6753829,11800,75600
32.4548999,-69.675411,11900,75600
32.4574189,-69.6754388,11999,75600
32.1532486,-69.6727234,0,75700
32.1557729,-69.6727553,100,75700
32.1582974,-69.6727872,200,75700
32.160822,-69.672819,300,75700
32.1633468,-69.6728508,400,75700
32.1658718,-69.6728826,500,75700
32.1683969,-69.6729144,600,75700
32.1709222,-69.6729461,700,75700
32.1734477,-69.6729777,800,75700
32.1759734,-69.6730094,900,75700
32.1784992,-69.673041,1000,75700
32.1810252,-69.6730726,1100,75700
32.1835513,-69.6731041,1200,75700
32.1860776,-69.6731356,1300,75700
32.1886041,-69.6731671,1400,75700
32.1911308,-69.6731986,1500,75700
32.1936576,-69.67323,1600,75700
32.1961846,-69.6732614,1700,75700
32.1987117,-69.6732928,1800,75700
32.201239,-69.6733241,1900,75700
32.2037665,-69.6733554,2000,75700
32.2062942,-69.6733866,2100,75700
32.208822,-69.6734179,2200,75700
32.21135,-69.6734491,2300,75700
32.2138782,-69.6734802,2400,75700
32.2164065,-69.6735114,2500,75700
32.218935,-69.6735425,2600,75700
32.2214637,-69.6735735,2700,75700
32.2239925,-69.6736046,2800,75700
32.2265215,-69.6736356,2900,75700
32.2290507,-69.6736666,3000,75700
32.23158,-69.6736975,3100,75700
32.2341096,-69.6737284,3200,75700
32.2366392,-69.6737593,3300,75700
32.2391691,-69.6737901,3400,75700
32.2416991,-69.673821,3500,75700
32.2442293,-69.6738517,3600,75700
32.2467596,-69.6738825,3700,75700
32.2492902,-69.6739132,3800,75700
32.2518209,-69.6739439,3900,75700
32.2543517,-69.6739746,4000,75700
32.2568828,-69.6740052,4100,75700
32.259414,-69.6740358,4200,75700
